SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEE000018,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,福林國小-W1-中正路,TAIFO,,111,臺北市,士林區,111臺北市士林區中正路115號對面候車亭,121.5296462,25.0961985,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Fulin Elementary School W1-Zhongzheng rd.,Taipei City,Shilin District,"The bus station on the opposite side of No. 115 Zhongzheng Rd., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000019,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,泰北中學-W1-福林路,TAIFO,,111,臺北市,士林區,111臺北市士林區福林路209號旁候車亭,121.533996,25.097768,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Taibei High School W1-Fulin rd.,Taipei City,Shilin District,"The bus station near No. 209, Fulin Rd., Shilin District, Taipei City 111, Taiwan, R.O.C."
TPEE000020,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,福林國小-E1-中正路,TAIFO,,111,臺北市,士林區,111臺北市士林區中正路116號對面候車亭,121.5290116,25.0959099,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Fulin Elementary School E1-Zhongzheng rd.,Taipei City,Shilin District,"The bus station on the opposite side of No. 116, Zhongzheng Rd., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000024,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,小北街-N-文林路,TAIFO,,111,臺北市,士林區,111臺北市士林區文林路235號對面候車亭,121.526969,25.090709,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Xiaobei St-N-Wenlin Rd.,Taipei City,Shilin District,"The bus station on the opposite side of  No. 235, Wenlin Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000025,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,天母棒球場-士東-E-士東路,TAIFO,,111,臺北市,士林區,111臺北市士林區士東路180號候車亭,121.5322983,25.1125028,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Tianmu Baseball Stadium-ShidongE-Shidong rd.,Taipei City,Shilin District,"The bus station near No. 180, Shidong Rd., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000026,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,福安國中-N-延平北路七段,TAIFO,,111,臺北市,士林區,111臺北市士林區延平北路七段250號候車亭,121.487477,25.103242,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Fuan Elementary School N-Sec. 7, Yanping N. rd.",Taipei City,Shilin District,"The bus station No. 250, Sec. 7, Yanping N. Rd., Shilin District, Taipei City 111, Taiwan,  (R.O.C.)"
TPEE000027,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,華興中學-N-仰德大道一段,TAIFO,,111,臺北市,士林區,111臺北市士林區仰德大道一段101號華興中學校門旁候車亭,121.5384175,25.1041311,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Huaxing High School N-Sec. 1, Yangde blvd.",Taipei City,Shilin District,"The bus station near Huaxing High School gate, No. 101, Sec. 1, Yangde Blvd., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000028,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,華興中學-S-仰德大道一段,TAIFO,,111,臺北市,士林區,111臺北市士林區仰德大道一段101號華興中學校門旁對面候車亭,121.538154,25.104131,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Huaxing High School S-Sec. 1, Yangde blvd.",Taipei City,Shilin District,"The bus station on the opposite the gate of Huaxing Middle School,No. 101, Sec. 1, Yangde Blvd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000029,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,富安國小-E-延平北路八段,TAIFO,,111,臺北市,士林區,111臺北市士林區延平北路八段138號對面候車亭,121.4827489,25.1058883,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Fuan Elementary School-E-Sec. 8, Yanping N. Rd.",Taipei City,Shilin District,"The bus station on the opposite side of No. 138, Sec. 8, Yanping N. Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000030,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,天母-S1-中山北路七段,TAIFO,,111,臺北市,士林區,111臺北市士林區中山北路七段165之2號候車亭,121.532455,25.124198,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Tianmu-S1-Sec. 7, Zhongshan N. Rd.",Taipei City,Shilin District,"The bus station No. 165-2, Sec. 7, Zhongshan N. Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000031,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,天母棒球場-士東-士東路,TAIFO,,111,臺北市,士林區,111臺北市士林區士東路180號對面候車亭,121.532394,25.112691,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Tianmu Baseball Stadium-Shidong-Shidong rd.,Taipei City,Shilin District,"The bus station on the opposite side of No. 180, Shidong Rd., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000032,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,兒童新樂園-士商路,TAIFO,,111,臺北市,士林區,111臺北市士林區士商路150號旁(兒童新樂園對面)候車亭,121.515214,25.0962101,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Taipei Children Amusement Park-Shishang rd.,Taipei City,Shilin District,"The bus station near to Shilin High School of Commerce, No. 150, Shishang Rd., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000033,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,東吳大學-E1-至善路二段,TAIFO,,111,臺北市,士林區,111臺北市士林區至善路一段與臨溪路口西南側候車亭,121.5418953,25.0970977,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Soochow University(Chien Mu House)-E1-Sec. 2, Zhishan Rd.",Taipei City,Shilin District,"The bus station on the southwest side of Sec. 1, Zhishan Rd and Linxi Rd Intersection, Shilin District, Taipei City 111 , Taiwan (R.O.C.)"
TPEE000034,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,雨農國小-E-忠誠路一段,TAIFO,,111,臺北市,士林區,111臺北市士林區忠誠路一段105號雨農國小後門對面候車亭,121.5306871,25.1045422,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Yunong Elementary School E-Sec. 1, Zhongcheng Rd.",Taipei City,Shilin District,"The bus station on the opposite side of Yunong Elementary School back gate, No. 105, Sec. 1, Zhongcheng Rd., Shilin Dist., Taipei City 111, Taiwan, R.O.C."
TPEE000035,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,捷運北門站-S1-塔城街,TAIFO,,103,臺北市,大同區,103臺北市大同區塔城街10號捷運北門1號出口旁候車亭,121.5100754,25.0490126,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Mrt Beimen Station S1-Tacheng st.,Taipei City,Datong District,"The bus station near the MRT Beimen station exit 1 ,No. 10, Tacheng St., Datong Dist., Taipei City 103, Taiwan (R.O.C.)"
TPEE000036,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,捷運北門站-N1-塔城街,TAIFO,,103,臺北市,大同區,103臺北市大同區塔城街10號對面捷運北門2號出口旁候車亭,121.5104866,25.0494408,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Mrt Beimen Station N1-Tacheng st.,Taipei City,Datong District,"The bus station on the opposite side of MRT Beimen station exit 2 ,No. 10, Tacheng St., Datong Dist., Taipei City 103, Taiwan (R.O.C.)"
TPEE000037,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,台北橋-N-延平北路二段,TAIFO,,103,臺北市,大同區,103臺北市大同區延平北路二段239號前方候車亭,121.511375,25.061601,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Taipei Bridge-N-Sec. 2, Yanping N. Rd.",Taipei City,Datong District,"The bus station front of No. 239, Sec. 2, Yanping N. Rd., Datong Dist., Taipei City 103 , Taiwan (R.O.C.)"
TPEE000040,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,成淵高中-S-承德路二段,TAIFO,,103,臺北市,大同區,103臺北市大同區承德路二段170號候車亭,121.5181399,25.0610976,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Chengyuan High School S-Sec. 2, Chengde rd.",Taipei City,Datong District,"The bus station front of No. 168, Sec. 2, Chengde Rd., Datong District, Taipei City 103, Taiwan (R.O.C.)"
TPEE000041,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,青峰活動中心-N-辛亥路三段,TAIFO,,106,臺北市,大安區,106臺北市大安區辛亥路三段223號候車亭,121.5507474,25.0160322,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Qinggong Activity Center N-Sec. 3, Xinhai rd.",Taipei City,Da’an District,"The bus station near No. 223, Sec. 3, Xinhai Rd., Da’an Dist., Taipei City 106 , Taiwan (R.O.C.)"
TPEE000042,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,龍安國小-N-新生南路三段,TAIFO,,106,臺北市,大安區,106臺北市大安區新生南路三段11號旁候車亭,121.5349095,25.0251906,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Longan Elementary School?-Civil Service?Development Inst. N-Sec. 3, Xinsheng S. rd.",Taipei City,Da’an District,"The bus station near No. 13, Sec. 3, Xinsheng S. Rd., Da’an District, Taipei City 106, Taiwan (R.O.C.)"
TPEE000043,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,捷運公館站-N-羅斯福路四段,TAIFO,,106,臺北市,大安區,106臺北市大安區羅斯福路四段50號對面候車亭,121.5340732,25.0152849,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Mrt Gongguan Station N-Sec. 4, Roosevelt rd.",Taipei City,Da’an District,"The bus station on the opposite side of No. 50, Sec. 4, Roosevelt Rd., Da’an Dist., Taipei City 106 , Taiwan (R.O.C.)"
TPEE000044,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,龍安國小-S-新生南路三段,TAIFO,,106,臺北市,大安區,106臺北市大安區新生南路三段14之1號候車亭,121.5345611,25.0247053,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Longan Elementary School?-Civil Service?Development Inst. S-Sec. 3, Xinsheng S. rd.",Taipei City,Da’an District,"The bus station near No. 14-1, Sec. 3, Xinsheng S. Rd., Da’an Dist., Taipei City 106 , Taiwan (R.O.C.)"
TPEE000045,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,公企中心-S-金山南路二段,TAIFO,,106,臺北市,大安區,106臺北市大安區金山南路二段86號旁候車亭,121.5265446,25.0305351,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Center for Public and Business Administration Education-S-Sec. 2, Jinshan S. Rd.",Taipei City,Da’an District,"The bus station next to No. 86, Sec. 2, Jinshan S. Rd., Da’an Dist., Taipei City 106 , Taiwan (R.O.C.)"
TPEE000048,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,和平高中-基隆路三段,TAIFO,,106,臺北市,大安區,106臺北市大安區臥龍街100號旁(基隆路三段本線上)候車亭,121.5476431,25.0197188,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Heping High School-Sec. 3, Keelung Rd.",Taipei City,Da’an District,"The bus station next to  (Sec. 3, Keelung Rd Main Line) No. 100, Wolong St., Da’an Dist., Taipei City 106 , Taiwan "
TPEE000049,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,正守公園-E-長安東路一段,TAIFO,,104,臺北市,中山區,104臺北市中山區長安東路一段54號往東約40m候車亭,121.5286867,25.0481782,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Zhengshou Park-E-Sec. 1, Chang'an E. Rd",Taipei City,Zhongshan District,"The bus station about 40m to the east of No. 54, Sec. 1, Chang'an E. Rd., Zhongshan Dist., Taipei City?104?, Taiwan (R.O.C.)"
TPEE000050,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,臺北大學-E-民生東路三段,TAIFO,,104,臺北市,中山區,104臺北市中山區民生東路三段88巷2號旁(民生東路三段本線)候車亭,121.5427997,25.0576447,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"National Taipei U.-Taipei Campus E-Sec. 3, Minsheng E. rd.",Taipei City,Zhongshan District,"The bus station on the opposite side of No. 67, Sec. 3, Minsheng E. Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000051,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,美麗華-W1-內湖路一段,TAIFO,,114,臺北市,內湖區,114臺北市內湖區北安路與內湖路一段1巷口西北側候車亭,121.558113,25.084835,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Miramar W1-Ln. 1, Sec. 1, Neihu rd.",Taipei City,Neihu District,"The bus station on the northwest side of No. 1, Ln. 1, Sec. 1, Neihu Rd., Zhongshan District, Taipei City 104, Taiwan,  (R.O.C.)"
TPEE000052,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,長春國小-S-建國北路二段,TAIFO,,104,臺北市,中山區,104臺北市中山區建國北路二段68號旁候車亭,121.5365335,25.054226,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Changchun Elementary School S-Sec. 2, Jianguo N. rd.",Taipei City,Zhongshan District,"The bus station near No. 68, Sec. 2, Jianguo N. Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000054,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,濱江國中-W-樂群二路,TAIFO,,104,臺北市,中山區,104臺北市中山區樂群二路303號候車亭,121.56148,25.0801,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Binjian Jr. High School W-Lequn 2nd rd.,Taipei City,Zhongshan District,"The bus station No. 303, Lequn 2nd Rd., Zhongshan District, Taipei City 104, Taiwan,  (R.O.C.)"
TPEE000055,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,中山國小-新生-N-新生北路三段,TAIFO,,104,臺北市,中山區,104臺北市中山區新生南路三段19巷15號旁候車亭,121.5279437,25.0638525,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Zhongshan Elementary School N-Sec. 3, Xinsheng N. rd.",Taipei City,Zhongshan District,"The bus station near No. 15, Sec. 3, Xinsheng N. Rd., Zhongshan District, Taipei City 104, Taiwan,  (R.O.C.)"
TPEE000056,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,大佳國小-W-濱江街,TAIFO,,104,臺北市,中山區,104臺北市中山區濱江街152之7號對面候車亭,121.5370512,25.0726779,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Dajia Elementary School W-Binjiang st.,Taipei City,Zhongshan District,"The bus station on the opposite side of No. 152-6, Binjiang St., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000057,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,大佳國小-E-濱江街,TAIFO,,104,臺北市,中山區,104臺北市中山區濱江街142號左側候車亭,121.5364766,25.0724326,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Dajia Elementary School E-Binjiang st.,Taipei City,Zhongshan District,"The bus station on the left side ofNo. 142, Binjiang St., Zhongshan District, Taipei City 104, Taiwan,  (R.O.C.)"
TPEE000058,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,大直高中-E-北安路,TAIFO,,104,臺北市,中山區,104臺北市中山區北安路420號旁候車亭,121.542198,25.079483,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Dazhi High School-E-Bei'an Rd.,Taipei City,Zhongshan District,"The bus station next to No. 420, Bei'an Rd., Zhongshan Dist., Taipei City 104 , Taiwan (R.O.C.)"
TPEE000059,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,新生公園-W-民族東路,TAIFO,,104,臺北市,中山區,104臺北市中山區民族東路146號對面候車停,121.5290716,25.0684198,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Taipei Expo Park W-Minzu E. rd.,Taipei City,Zhongshan District,"The bus station on the opposite side of No. 146, Minzu E. Rd., Zhongshan Dist., Taipei City 104 , Taiwan (R.O.C.)"
TPEE000060,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,大直高中-W-北安路,TAIFO,,104,臺北市,中山區,104臺北市中山區北安路420號斜對面候車亭,121.5436981,25.0797539,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Dazhi High School S-Bei’an rd.,Taipei City,Zhongshan District,"The bus station on the opposite side of No. 420, Bei’an Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)"
TPEE000061,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,吉林國小-S-吉林路,TAIFO,,104,臺北市,中山區,104臺北市中山區吉林路69號對面候車亭,121.5300509,25.0542237,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Jiling Elementart School S-Jilin rd.,Taipei City,Zhongshan District,"The bus station on the opposite side of No. 69, Jilin Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000062,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,中山國小-新生-S-新生北路三段,TAIFO,,104,臺北市,中山區,104臺北市中山區新生北路三段12號旁候車亭,121.527523,25.0634334,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Zhongshan Elementary School S-Sec. 3, Xinsheng N. rd.",Taipei City,Zhongshan District,"The bus station near No. 14, Sec. 3, Xinsheng N. Rd., Zhongshan District, Taipei City 104, TTaiwan (R.O.C.)"
TPEE000063,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,捷運劍南路站-W1-北安路,TAIFO,,104,臺北市,中山區,104臺北市中山區北安路807號前候車亭,121.5546565,25.0853806,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Mrt?Jiannan Rd. Station W1-Bei’an rd.,Taipei City,Zhongshan District,"The bus station near No. 807, Bei’an Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000064,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,新興國中-S-新生北路二段,TAIFO,,104,臺北市,中山區,104臺北市中山區新生北路二段139號斜對面候車亭,121.5275078,25.0614938,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Xinxing Junior High School S-Sec. 2, Xinsheng N. rd.",Taipei City,Zhongshan District,"The bus station diagonally opposite of No. 139, Sec. 2, Xinsheng N. Rd., Zhongshan District, Taipei City 104, Taiwan,  (R.O.C.)"
TPEE000066,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,長春國小-W-長春路,TAIFO,,104,臺北市,中山區,104臺北市中山區長春路165號旁候車亭,121.5340441,25.0548631,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Changchun Elementary School W-Changchun rd.,Taipei City,Zhongshan District,"The bus station near No. 165, Changchun Rd., Zhongshan District, Taipei City 104, Taiwan,  (R.O.C.)"
TPEE000067,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,中山女高-S-建國北路一段,TAIFO,,104,臺北市,中山區,104臺北市中山區建國北路一段96號候車亭,121.5364388,25.0503555,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Zhongshan Girls High School S-Sec. 1, Jianguo N. rd.",Taipei City,Zhongshan District,"The bus station No. 96, Sec. 1, Jianguo N. Rd., Zhongshan District, Taipei City 104, Taiwan,  (R.O.C.)"
TPEE000069,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,稻江護校-S-新生北路三段,TAIFO,,104,臺北市,中山區,104臺北市中山區新生北路三段52號對面候車亭,121.5275823,25.0650327,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Daojiang High School of Nursing And Home Economics S-Sec. 3, Xinsheng N. rd.",Taipei City,Zhongshan District,"The bus station on the opposite side of No. 50-2, Sec. 3, Xinsheng N. Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000070,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,吉林國小-新生北路-S-南京東路一段,TAIFO,,104,臺北市,中山區,104臺北市中山區新生北路二段28巷口旁約50公尺(新生北路二段本線)候車亭,121.527305,25.05338,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Jiling Elementart School -Sinsheng N. Rd S-Sec. 1, Nanjing E. rd.",Taipei City,Zhongshan District,"The bus station about 50 meters from the entrance of Ln. 28, Sec. 2, Xinsheng N. Rd., Zhongshan Dist., Taipei City 104 , Taiwan (R.O.C.) (On Section 2, Xinsheng North Road main Line)"
TPEE000071,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,民族東路口-S-新生北路三段,TAIFO,,104,臺北市,中山區,104臺北市中山區新生北路三段82之6號附近候車亭,121.5276232,25.067385,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Minzu E. Rd. Entrance S-Sec. 3, Xinsheng N. rd.",Taipei City,Zhongshan District,"The bus station near No. 82-6, Sec. 3, Xinsheng N. Rd., Zhongshan Dist., Taipei City 104 , Taiwan (R.O.C.)"
TPEE000074,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,榮星花園-建國北路三段,TAIFO,,104,臺北市,中山區,104臺北市中山區建國北路三段28號前候車亭,121.5367806,25.064045,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Ronxing Garden-Sec. 3, Jianguo N. rd.",Taipei City,Zhongshan District,"The bus station near No. 28, Sec. 3, Jianguo N. Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000076,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,建國錦州街口-S-建國北路二段,TAIFO,,104,臺北市,中山區,104臺北市中山區建國北路二段216號旁候車亭,121.5367223,25.0607878,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Jiangguo And Jinzhou Intersection S-Sec. 2, Jianguo N. rd.",Taipei City,Zhongshan District,"The bus station front of No. 216, Sec. 2, Jianguo N. Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000077,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,新生公園-W-民族東路,TAIFO,,104,臺北市,中山區,104臺北市中山區民族東路210號對面候車停,121.5312891,25.0684177,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Taipei Expo Park W-Minzu E. rd.,Taipei City,Zhongshan District,"The bus station on the opposite side of No. 210, Minzu E. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)"
TPEE000079,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,河濱公園大佳段-W-濱江街,TAIFO,,104,臺北市,中山區,104臺北市中山區濱江街183號旁候車亭,121.539276,25.072652,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Riverside Park Dajia Section W-Binjiang st.,Taipei City,Zhongshan District,"The bus station No. 183, Binjiang St., Zhongshan District, Taipei City 104, Taiwan,  (R.O.C.)"
TPEE000080,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,一女中(貴陽)-E-重慶南路一段,TAIFO,,100,臺北市,中正區,100臺北市中正區重慶南路一段165號旁候車亭(貴陽街一段本線上),121.5145402,25.0385603,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Taipei First Girls High School(Guiyang )-E-Sec. 1, Chongqing S. rd.",Taipei City,Zhongzheng District,"The bus station near  (Main Line, Sec. 1, Guiyang St.)No. 165, Sec. 1, Chongqing S. Rd., Zhongzheng District, Taipei City 100, Taiwan,  (R.O.C.) "
TPEE000081,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,一女中(貴陽)-W-重慶南路一段,TAIFO,,100,臺北市,中正區,100臺北市中正區重慶南路一段165號對面候車亭(貴陽街一段本線上)(介壽公園側),121.51448,25.038726,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Taipei First Girls High School(Guiyang)- W-Sec. 1, Chongqing S. rd.",Taipei City,Zhongzheng District,"The bus station on the opposite side of(Main Line, Sec. 1, Guiyang St.)(Near Jieshou Park)No. 165, Sec. 1, Chongqing S. Rd., Zhongzheng District, Taipei City 100, Taiwan,  (R.O.C.) "
TPEE000085,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,開南商工-S-林森南路,TAIFO,,100,臺北市,中正區,100臺北市中正區林森南路33號對面候車亭,121.5223196,25.041767,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,KaiNan High School of Commerce and Industry-S-Linsen South Road,Taipei City,Zhongzheng District,"The bus station on the opposite side of No. 33, Linsen S. Rd., Zhongzheng Dist., Taipei City 100, Taiwan (R.O.C.)"
TPEE000086,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,寶慶路-E1-寶慶路,TAIFO,,100,臺北市,中正區,100臺北市中正區寶慶路57號對面候車亭,121.5097684,25.0415536,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Baoqing Rd. E1-Baoqing rd.,Taipei City,Zhongzheng District,"The bus station on the opposite side of No. 49, Baoqing Rd., Zhongzheng District, Taipei City 100, Taiwan,  (R.O.C.)"
TPEE000087,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,財政大樓-S-南昌路一段,TAIFO,,100,臺北市,中正區,100臺北市中正區南昌路一段1號斜對面候車亭,121.5154179,25.0335459,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Nanmen-S-Sec. 1, Nanchang Rd",Taipei City,Zhongzheng District,"The bus station diagonally opposite side of  No. 1, Sec. 1, Nanchang Rd., Zhongzheng Dist., Taipei City 100 , Taiwan (R.O.C.)"
TPEE000088,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,一女中(公園)N-公園路,TAIFO,,100,臺北市,中正區,100臺北市中正區公園路21號候車亭,121.515102,25.036755,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Taipei First Girls High School-Gongyuan N-Gongyuan rd.,Taipei City,Zhongzheng District,"The bus station near No. 21, Gongyuan Rd., Zhongzheng District, Taipei City 100, Taiwan (R.O.C.)"
TPEE000089,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,一女中(公園)S-公園路,TAIFO,,100,臺北市,中正區,100臺北市中正區公園路1號對面候車亭,121.5151161,25.0380716,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Taipei First Girls High School-Gongyuan S-Gongyuan rd.,Taipei City,Zhongzheng District,"The bus station on the opposite side of No. 21, Gongyuan Rd., Zhongzheng District, Taipei City 100, Taiwan (R.O.C.)"
TPEE000090,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,市立教大附小-S-公園路,TAIFO,,100,臺北市,中正區,100臺北市中正區愛國西路1號(博愛校區音樂館)旁候車亭,121.5150094,25.0363644,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Affiliated Experimental S-Gongyuan rd.,Taipei City,Zhongzheng District,"The bus station on the opposite side of No. 21, Gongyuan Rd., Zhongzheng District, Taipei City 100, Taiwan (R.O.C.)"
TPEE000091,379530800H,臺北市政府,臺北市政府公共運輸處,公車站,小南門-和平院區-愛國西路,TAIFO,,100,臺北市,中正區,100臺北市中正區延平南路143號旁候車亭(愛國西路本線上),121.508392,25.036348,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Xiaonanmen(Heping Hospital Branch)Aiguo W. Rd.,Taipei City,Zhongzheng District,"The bus station next to (Aiguo W. Rd Main Line) No. 143, Yanping S. Rd., Zhongzheng Dist., Taipei City 100 , Taiwan (R.O.C.)"
