country,city,village,number,name,address,administration,latitude,longitude,grade,type2,type
臺南市,柳營區,旭山里,D040000110,江南渡假村遠翠樓男廁,臺南市柳營區旭山里新吉庄６０號,經濟部,23.26620300000000000,120.39366800000000000,特優級,男廁所,觀光地區及風景區
臺中市,北屯區,舊社里,B080000135,民營松竹市場(女廁),臺中市北屯區松竹路40號,縣市政府,24.18295000000000000,120.70094000000000000,特優級,女廁所,市場
臺中市,西屯區,上安里,B060000844,台灣中油青海路站-女廁,臺中市西屯區青海路二段211號,經濟部,24.17159000000000000,120.64369000000000000,特優級,女廁所,加油站
臺南市,仁德區,中洲里,D270000213,中油仁德服務區南下加油站無障礙廁,臺南市仁德區中洲里中洲路１巷２１０號,經濟部,22.90524100000000000,120.26499200000000000,特優級,無障礙廁所,加油站
臺南市,歸仁區,武東里,D280000025,臺灣高鐵台南站第一月台南側2F女廁,臺南市歸仁區武東里歸仁大道１００號,交通部,22.92461700000000000,120.28625200000000000,特優級,女廁所,高鐵
新北市,板橋區,福丘里,F010001335,新北市政府21F東側-女廁,板橋區中山路1段161號,縣市政府,25.01209300000000000,121.46558900000000000,特優級,女廁所,公家機關設置供民眾使用者
新北市,板橋區,福丘里,F010001331,新北市政府19F東側-女廁,板橋區中山路1段161號,縣市政府,25.01209300000000000,121.46558900000000000,特優級,女廁所,公家機關設置供民眾使用者
新北市,板橋區,福丘里,F010001324,新北市政府16F東側-男廁,板橋區中山路1段161號,縣市政府,25.01209300000000000,121.46558900000000000,特優級,男廁所,公家機關設置供民眾使用者
新北市,三重區,過田里,F020000334,新北市三重區公所-男廁(北11),新北市三重區中山路10號,縣市政府,25.06122662975200000,121.48814678192100000,特優級,男廁所,公家機關設置供民眾使用者
新北市,三重區,過田里,F020000320,新北市三重區公所-男廁7,新北市三重區中山路10號,縣市政府,25.06128494239920000,121.48814678192100000,特優級,男廁所,公家機關設置供民眾使用者
屏東縣,霧臺鄉,霧台村,T270000006,霧台鄉公所1F男廁,屏東縣霧台鄉霧台村神山巷73號,縣市政府,22.74903611111110000,120.72819722222200000,特優級,男廁所,各級機關學校
屏東縣,三地門鄉,三地村,T260000008,三地門鄉衛生所女廁,屏東縣三地門鄉三地村行政街4號,縣市政府,22.71461666666670000,120.65335277777800000,特優級,女廁所,各級機關學校
新竹市,北　區,光華里,O020000598,北區區公所地下停車場無障礙廁,新竹市國華街69號,縣市政府,24.81636800000000000,120.97029900000000000,特優級,無障礙廁所,公營事業機構設置供民眾使用者及其他
金門縣,金湖鎮,新市里,W030000048,金湖鎮立圖書館1F男廁,金門縣金湖鎮林森路2號,縣市政府,24.44196812945260000,118.41686993837400000,特優級,男廁所,公家機關設置供民眾使用者
臺中市,和平區,博愛里,B290000054,八仙山國家森林遊樂區(通舖區)-男廁,臺中市和平區東關路一段200-11號,行政院農業委員會,24.19180100000000000,121.01507400000000000,特優級,男廁所,森林遊樂區
臺中市,和平區,平等里,B290000206,武陵農場-露營管理中心-3女,臺中市和平區武陵路3號,國軍退除役官兵輔導委員會,24.35304200000000000,121.30972500000000000,特優級,混合廁所,森林遊樂區
臺中市,和平區,平等里,B290000203,武陵農場-露營管理中心-2男,臺中市和平區武陵路3號,國軍退除役官兵輔導委員會,24.35304200000000000,121.30972500000000000,特優級,混合廁所,森林遊樂區
臺中市,神岡區,神岡里,B160000006,臺中市立圖書館(神岡分館)1F-女,臺中市神岡區中山路1460號,縣市政府,24.25904100000000000,120.66096100000000000,特優級,女廁所,各級社教機關
臺中市,后里區,月眉里,B150000301,麗寶樂園(公共區域-AP廣場)-男廁,臺中市后里區安眉路115號,其他,24.32242200000000000,120.69435100000000000,特優級,男廁所,娛樂場所
臺中市,后里區,月眉里,B150000252,泰安服務區(南下，小客車)-無障礙廁所,臺中市后里區月眉里安眉路113號,交通部,24.33027800000000000,120.71166700000000000,特優級,無障礙廁所,公路車站服務區及休息站
臺中市,后里區,月眉里,B150000249,泰安服務區(北上，大貨車)-無障礙廁所男,臺中市后里區月眉里九甲七路400號,交通部,24.32871800000000000,120.71603500000000000,特優級,無障礙廁所,公路車站服務區及休息站
臺南市,下營區,賀建里,D080000042,朝安宮女廁,臺南市下營區賀建里下橋頭１３號之２,其他,23.23226100000000000,120.28310000000000000,特優級,女廁所,寺廟教堂等宗教活動場所
臺南市,關廟區,下湖里,D290000044,久井關廟意站女廁,臺南市關廟區下湖里關仁路３０號,其他,22.97347400000000000,120.31538200000000000,特優級,女廁所,加油站
臺南市,學甲區,慈福里,D130000041,學甲分局女廁,臺南市學甲區慈福里華宗路２９４號,縣市政府,23.23005700000000000,120.18332600000000000,特優級,女廁所,各級機關學校
臺南市,學甲區,秀昌里,D130000049,全國學甲啓冬加油站女廁,臺南市學甲區明宜里中山路１８７號,其他,23.23534700000000000,120.17560100000000000,特優級,女廁所,加油站
臺南市,仁德區,中洲里,D270000214,中油仁德服務區北上加油站男廁,臺南市仁德區中洲里中洲路１巷２３０號,經濟部,22.90599100000000000,120.26684100000000000,特優級,男廁所,加油站
臺南市,新市區,港墘里,D200000095,金田加油站女廁,臺南市新市區港墘里中山路１０之１６號,其他,23.08445200000000000,120.30450700000000000,特優級,女廁所,加油站
臺南市,麻豆區,晋江里,D070000021,麻豆老人文康中心女廁,臺南市麻豆區巷口里興南路１６號,縣市政府,23.18299200000000000,120.24889700000000000,特優級,女廁所,民眾團體活動場所
臺南市,仁德區,仁義里,D270000084,仁德運動公園管理中心女廁,臺南市仁德區仁義里仁義路１３０號,縣市政府,22.96774100000000000,120.25833800000000000,特優級,女廁所,公園
臺南市,新營區,民權里,D010000009,中油三民路加油站女廁,臺南市新營區民權里三民路６１號,經濟部,23.30690600000000000,120.31594400000000000,特優級,女廁所,加油站
新竹市,東　區,關東里,O010001420,關東公有零售市場1樓女廁,新竹市關東路23巷1-1號,縣市政府,24.78230646007490000,121.02220416069000000,特優級,女廁所,市場
彰化縣,彰化市,華北里,N010000278,彰化市華陽市場立體停車場B1停車場(男廁),彰化市華北里旭光路69號,縣市政府,24.07266047601630000,120.54604768753100000,特優級,男廁所,市場
臺中市,北屯區,舊社里,B080000157,大買家北屯店3F(女廁),臺中市北屯區北屯路370號,縣市政府,24.17622000000000000,120.69956000000000000,特優級,女廁所,量販店
高雄市,大樹區,井腳里,E150000279,崇聖殿-男廁,高雄市大樹區井腳里井腳路118號,縣市政府,22.67438207030120000,120.40769934654200000,特優級,男廁所,寺廟教堂等宗教活動場所
高雄市,旗山區,湄洲里,E300000066,體育場女廁,高雄市旗山區湄洲里,縣市政府,22.88789827596860000,120.48177123069800000,特優級,女廁所,民眾團體活動場所
高雄市,仁武區,文武里,E170000149,仁武區老人活動中心1F女廁,仁武區文南街1號，3747382,縣市政府,22.69684600000000000,120.35076000000000000,特優級,女廁所,民眾團體活動場所
高雄市,燕巢區,西燕里,E210000185,高雄市立圖書館燕巢分館男廁1F,燕巢區西燕里中民路592號,縣市政府,22.79337800000000000,120.36207500000000000,特優級,男廁所,各級社教機關
高雄市,鳳山區,縣衙里,E120000309,曹公圖書館2F女廁(北鳳山區),鳳山市曹公路23號,縣市政府,22.62708000000000000,120.35714400000000000,特優級,女廁所,各級社教機關
桃園市,桃園區,中埔里,H010000292,桃園區寶慶加油站男廁,桃園市桃園區中埔里寶慶路99號,縣市政府,25.01098500000000000,121.29408300000000000,特優級,男廁所,加油站
桃園市,桃園區,三元里,H010001310,成功公園男廁,桃園市桃園區成功路三段67號,縣市政府,25.00027500000000000,121.32498300000000000,特優級,男廁所,公園
桃園市,桃園區,光興里,H010000645,桃園市政府文化局1F電梯旁外側女廁,桃園市桃園區縣府路21號,縣市政府,24.99393600000000000,121.30014100000000000,特優級,女廁所,各級機關學校
桃園市,桃園區,光興里,H010000714,桃園市政府大廳-後棟14F女廁,桃園市桃園區縣府路1號,縣市政府,24.99242100000000000,121.30104500000000000,特優級,女廁所,各級機關學校
桃園市,桃園區,光興里,H010000711,桃園市政府大廳-後棟13F男廁,桃園市桃園區縣府路1號,縣市政府,24.99242100000000000,121.30104500000000000,特優級,男廁所,各級機關學校
桃園市,中壢區,內定里,H020000245,中壢服務區北棟無障礙廁所,桃園市中壢區內定里20鄰內定二街998之3號,交通部,25.00247200000000000,121.25146900000000000,特優級,無障礙廁所,公路車站服務區及休息站
桃園市,桃園區,永安里,H010000257,永康公園男廁,桃園市桃園區永康街與中正五街口,縣市政府,25.00098263132130000,121.30388885839100000,特優級,男廁所,公園
桃園市,八德區,大興里,H080000073,八德區指玄宮女廁,桃園市八德區指玄街66號,縣市政府,24.95549318820040000,121.30740451819300000,特優級,女廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,中和里,H010000329,桃園區-鴻福寺女廁,桃園市桃園區民生路二三一號,縣市政府,24.99595200000000000,121.31223500000000000,特優級,女廁所,寺廟教堂等宗教活動場所
臺南市,北　區,賢北里,D340000240,北區賢北國小1FB棟混合廁,臺南市北區賢北里大興街５９９號,縣市政府,23.00732500000000000,120.17925900000000000,特優級,混合廁所,各級機關學校
新北市,金山區,金美里,F270000203,金山區公所1F-男廁,金山區金美里中正路11號,其他,25.22221172544040000,121.63664728403100000,特優級,男廁所,公家機關設置供民眾使用者
屏東縣,屏東市,泰安里,T010000007,太平洋百貨公司2F男女廁,屏東縣屏東市泰安里中正路72號,其他,22.67423800000000000,120.48899300000000000,特優級,混合廁所,百貨公司
金門縣,金沙鎮,汶沙里,W020000006,金沙鎮公所3F男廁,金門縣金沙鎮環島東路1段112號,縣市政府,24.48902320322110000,118.41313898563400000,特優級,男廁所,各級機關學校
屏東縣,屏東市,勝利里,T010000609,屏東縣政府（前棟東1-1F）男廁,屏東縣屏東市勝利里自由路527號,縣市政府,22.68338034906840000,120.48793207850400000,特優級,男廁所,各級機關學校
臺中市,沙鹿區,沙鹿里,B130000029,沙鹿公有零售市場4樓西女廁,臺中市沙鹿區沙田路189號,縣市政府,24.23777800000000000,120.55972200000000000,特優級,女廁所,市場
臺中市,石岡區,石岡里,B200000006,台塑久井國道四號站-男廁,臺中市石岡區豐勢路1322號,縣市政府,24.27750000000000000,120.76388900000000000,特優級,男廁所,加油站
臺中市,霧峰區,本堂里,B260000052,統一超商育成門市-混合廁,臺中市霧峰區樹仁路161之1號,縣市政府,24.05952300000000000,120.69649800000000000,特優級,混合廁所,超市
臺中市,新社區,新社里,B190000008,臺中市立圖書館(新社分館)3F-女,臺中市新社區興社街四段1巷1號,縣市政府,24.24063500000000000,120.80977400000000000,特優級,女廁所,各級社教機關
臺中市,新社區,中正里,B190000029,台灣中油新社中和街站-男廁,臺中市新社區中和街五段35號,縣市政府,24.25097500000000000,120.80914400000000000,特優級,男廁所,加油站
臺中市,大雅區,上雅里,B180000132,大雅區公所(2樓)-男廁,臺中市大雅區雅環路二段301號,縣市政府,24.22888900000000000,120.64805600000000000,特優級,男廁所,公家機關設置供民眾使用者
臺中市,大雅區,二和里,B180000105,大雅國民小學-男廁,臺中市大雅區學府路230號,縣市政府,24.22221500000000000,120.65017900000000000,特優級,男廁所,各級機關學校
臺中市,豐原區,豐榮里,B090000082,漢忠醫院(2樓)-混合廁,臺中市豐原區中正路218號,縣市政府,24.25193600000000000,120.71785300000000000,特優級,混合廁所,醫院
臺中市,豐原區,南陽里,B090000363,衛生福利部豐原醫院(2樓行政大樓)-女廁,臺中市豐原區安康路100號,衛生福利部,24.24279000000000000,120.72572100000000000,特優級,女廁所,醫院
臺中市,豐原區,南陽里,B090000360,衛生福利部豐原醫院(3樓行政大樓)-男廁,臺中市豐原區安康路100號,衛生福利部,24.24279000000000000,120.72572100000000000,特優級,男廁所,醫院
臺中市,豐原區,中山里,B090000071,中國醫藥大學附設醫院豐原分院(5樓)-女,臺中市豐原區中正路199號,縣市政府,24.25160300000000000,120.71847700000000000,特優級,女廁所,醫院
臺中市,豐原區,陽明里,B090000391,臺中市政府陽明市政大樓(4樓後西)-女,臺中市豐原區陽明街36號,縣市政府,24.24690300000000000,120.72073500000000000,特優級,女廁所,公家機關設置供民眾使用者
臺中市,豐原區,西勢里,B090000126,豐原地政事務所(3樓右側)-女廁,臺中市豐原區西安街21號,縣市政府,24.24911910501350000,120.71390971541400000,特優級,女廁所,公家機關設置供民眾使用者
臺中市,豐原區,西勢里,B090000123,豐原地政事務所(3樓左側)-男廁,臺中市豐原區西安街21號,縣市政府,24.24911176835340000,120.71377560496300000,特優級,男廁所,公家機關設置供民眾使用者
彰化縣,彰化市,富貴里,N010000110,聖王廟,彰化市中華路239巷19號,縣市政府,24.07705868674890000,120.53828001022300000,特優級,混合廁所,寺廟教堂等宗教活動場所
臺中市,西屯區,惠來里,B060000536,中央健康保險署中區業務組(無障礙廁),臺中市西屯區市政北一路66號,衛生福利部,24.15789000000000000,120.64290000000000000,特優級,無障礙廁所,公家機關設置供民眾使用者
臺南市,白河區,竹門里,D030000065,關子嶺風景區水火同源男廁,臺南市白河區關嶺里水火同源園區內,縣市政府,23.32204000000000000,120.48512400000000000,特優級,男廁所,觀光地區及風景區
彰化縣,彰化市,延平里,N010000484,秀傳醫院檢驗科女廁,彰化縣彰化市延平里,縣市政府,24.06747500000000000,120.54282900000000000,特優級,女廁所,醫院
彰化縣,彰化市,延平里,N010000482,秀傳延平醫療大樓無障礙廁所,彰化市延平里文心街55號,縣市政府,24.06583300000000000,120.54157500000000000,特優級,無障礙廁所,醫院
臺中市,西　區,吉龍里,B040000290,靜和醫院(女廁),臺中市西區南屯路一段158號,縣市政府,24.13350000000000000,120.65947000000000000,特優級,女廁所,醫院
新北市,鶯歌區,北鶯里,F080000051,鶯歌區公所-1F女廁,新北市鶯歌區仁愛路55號,縣市政府,24.95606694255260000,121.35412216186500000,特優級,女廁所,公家機關設置供民眾使用者
新北市,八里區,舊城里,F230000255,八里圖書館5F-男廁,八里鄉舊城路19號5樓,縣市政府,25.14658100000000000,121.39986500000000000,特優級,男廁所,文化育樂活動場所
新竹縣,竹北市,北崙里,J010000637,新竹縣政府A棟六樓2號女廁,新竹縣竹北市光明六路10號,縣市政府,24.82707287171170000,121.01292371749900000,特優級,女廁所,各級機關學校
新竹縣,竹北市,北崙里,J010000635,新竹縣政府A棟五樓3號無障礙廁所,新竹縣竹北市光明六路10號,縣市政府,24.82707287171170000,121.01292371749900000,特優級,無障礙廁所,各級機關學校
新竹縣,竹北市,北崙里,J010000631,新竹縣政府A棟四樓2號女廁,新竹縣竹北市光明六路10號,縣市政府,24.82707287171170000,121.01292371749900000,特優級,女廁所,各級機關學校
嘉義縣,東石鄉,港口村,Q090000155,港口宮廟東-女廁,嘉義縣東石鄉港口村８鄰蚶子寮５號,其他,23.49569000000000000,120.18589100000000000,特優級,女廁所,寺廟教堂等宗教活動場所
新竹縣,竹北市,北崙里,J010000622,新竹縣政府A棟一樓2號女廁,新竹縣竹北市光明六路10號,縣市政府,24.82707287171170000,121.01292371749900000,特優級,女廁所,各級機關學校
嘉義縣,民雄鄉,中樂村,Q050000041,民雄鄉立圖書館2F-女廁,嘉義縣民雄鄉中樂村民族路43-2號,縣市政府,23.55537700000000000,120.42836310000000000,特優級,女廁所,各級社教機關
嘉義縣,民雄鄉,文隆村,Q050000229,嘉義縣表演藝術中心室外-男廁,嘉義縣民雄鄉文隆村建國路2段265號,縣市政府,23.54394841142580000,120.43135643005400000,特優級,男廁所,文化育樂活動場所
屏東縣,恆春鎮,墾丁里,T040000114,天鵝湖飯店(大廳公用)女廁,屏東縣恆春鎮墾丁里南灣路500號　,縣市政府,21.97069700000000000,120.75619900000000000,特優級,女廁所,旅館
屏東縣,恆春鎮,墾丁里,T040000086,墾管處/停車場女廁,屏東縣恆春鎮南灣里墾丁路596號,內政部,21.94827000000000000,120.78048600000000000,特優級,女廁所,觀光地區及風景區
屏東縣,恆春鎮,墾丁里,T040000083,墾管處/遊客中心男廁(含無障礙廁所),屏東縣恆春鎮南灣里墾丁路596號,內政部,21.94827000000000000,120.78048600000000000,特優級,男廁所,觀光地區及風景區
屏東縣,恆春鎮,龍水里,T040000041,龍鑾潭/停車場男廁,屏東縣恆春鎮龍水里草潭路250巷86號,內政部,21.97076797041580000,120.75277090072600000,特優級,男廁所,觀光地區及風景區
屏東縣,東港鎮,大鵬里,T030000118,大鵬灣風景遊憩區遊客中心男廁,屏東縣東港鎮大鵬里大潭路169號,交通部,22.45703700000000000,120.47884300000000000,特優級,男廁所,觀光地區及風景區
嘉義縣,大林鎮,平林里,Q040000050,慈濟醫院留觀區1F-男廁,嘉義縣大林鎮平林里民生路2號,縣市政府,23.59590500000000000,120.45701900000000000,特優級,男廁所,醫院
新竹市,東　區,南市里,O010000024,大遠百(新竹分公司)4樓前男廁,新竹市西大路323號,其他,24.80218500000000000,120.96521100000000000,特優級,男廁所,百貨公司
新竹市,東　區,南市里,O010000021,大遠百(新竹分公司)3樓前女廁,新竹市西大路323號,其他,24.80218500000000000,120.96521100000000000,特優級,女廁所,百貨公司
新竹市,東　區,南市里,O010000017,大遠百(新竹分公司)2樓前女廁,新竹市西大路323號,其他,24.80218500000000000,120.96521100000000000,特優級,女廁所,百貨公司
嘉義縣,朴子市,永和里,Q020000124,衛生福利部朴子醫院後棟2F-女廁,"嘉義縣朴子市永和里 42-50 號 ",衛生福利部,23.46452570000000000,120.23468600000000000,特優級,女廁所,醫院
新竹市,東　區,南市里,O010000016,大遠百(新竹分公司)2樓前男廁,新竹市西大路323號,其他,24.80218500000000000,120.96521100000000000,特優級,男廁所,百貨公司
嘉義縣,太保市,太保里,Q010000013,嘉義高鐵站四號出口-男廁,嘉義縣太保市太保里高鐵西路168號,交通部,23.45922100000000000,120.32382000000000000,特優級,男廁所,高鐵
嘉義縣,番路鄉,下坑村,Q160000006,中油番路站-男廁,嘉義縣番路鄉下坑村下坑40-2號,經濟部,23.47103419016560000,120.53822994144900000,特優級,男廁所,加油站
臺中市,烏日區,烏日里,B230000025,烏日區公所(1樓女廁),臺中市烏日區新興路316號,縣市政府,24.10462500000000000,120.62368300000000000,特優級,女廁所,公家機關設置供民眾使用者
臺中市,烏日區,三和里,B230000022,烏日區戶政事務所-男廁,臺中市烏日區高鐵路一段170號,縣市政府,24.10836100000000000,120.60331900000000000,特優級,男廁所,公家機關設置供民眾使用者
臺中市,烏日區,螺潭里,B230000179,喀哩國民小學(1樓-東)電梯旁-女廁,臺中市烏日區溪南路二段370號,縣市政府,24.06208800000000000,120.64288900000000000,特優級,女廁所,各級機關學校
臺中市,烏日區,三和里,B230000055,高鐵台中站(1F巴士廁所)-男,臺中市烏日區站區二路8號,交通部,24.11159700000000000,120.61578500000000000,特優級,男廁所,高鐵
臺中市,烏日區,三和里,B230000052,高鐵台中站(2F西南)-女,臺中市烏日區站區二路8號,交通部,24.11159700000000000,120.61578500000000000,特優級,女廁所,高鐵
臺中市,烏日區,榮泉里,B230000086,成功火車站-男廁,臺中市烏日區中山路三段550號,交通部,24.11423600000000000,120.59012500000000000,特優級,男廁所,鐵路局
臺中市,烏日區,榮泉里,B230000073,台塑台亞成一站-女廁,臺中市烏日區中山路三段1165號,縣市政府,24.11340800000000000,120.59036900000000000,特優級,女廁所,加油站
臺中市,大安區,永安里,B220000034,永安國民小學(1樓)-女廁,臺中市大安區永安里東西四路252號,縣市政府,24.38250000000000000,120.60638900000000000,特優級,女廁所,各級機關學校
臺中市,大甲區,頂店里,B110000175,台塑全國大甲中山路站-男廁,臺中市大甲區中山路一段1545號,縣市政府,24.36264600000000000,120.63857500000000000,特優級,男廁所,加油站
臺中市,東勢區,東新里,B100000118,東新國民小學1樓女廁,臺中市東勢區東新里東蘭路1之1號,縣市政府,24.26034000000000000,120.82757000000000000,特優級,女廁所,各級機關學校
臺中市,東勢區,東新里,B100000090,東勢林場(民俗公園)-女,臺中市東勢區東新里勢林街6-1號,其他,24.28531300000000000,120.86775000000000000,特優級,女廁所,森林遊樂區
臺中市,東勢區,詒福里,B100000064,台灣中油億富站-男廁,臺中市東勢區東關路六段437號,縣市政府,24.22832100000000000,120.83725000000000000,特優級,男廁所,加油站
臺中市,東勢區,東安里,B100000018,台塑東錡站-女廁,臺中市東勢區東關路七段486號,縣市政府,24.25754100000000000,120.82457000000000000,特優級,女廁所,加油站
彰化縣,田中鎮,西路里,N120000064,田中鎮公所,田中鎮斗中路一段198號,縣市政府,23.86138500000000000,120.58070900000000000,特優級,混合廁所,公家機關設置供民眾使用者
臺中市,南屯區,豐樂里,B070000072,好市多量販店B1F-B(男廁),臺中市南屯區文心南三路289號,縣市政府,24.13308500000000000,120.64958000000000000,特優級,男廁所,量販店
臺中市,南屯區,豐樂里,B070000056,豐富公園B(女廁),臺中市南屯區麻園溪三民西路,縣市政府,24.13003400000000000,120.65393400000000000,特優級,女廁所,公園
臺中市,南屯區,豐樂里,B070000054,豐富公園A(女廁),臺中市南屯區麻園溪三民西路上,縣市政府,24.13026000000000000,120.65321000000000000,特優級,女廁所,公園
彰化縣,員林市,三和里,N100000183,彰化縣警察局員林分局,員林市三和里大同路1段319號,縣市政府,23.96296016708030000,120.57984352111800000,特優級,混合廁所,公家機關設置供民眾使用者
新北市,三重區,光明里,F020000573,社教館-女廁1,新北市三重區集美街60號,縣市政府,25.05385600000000000,121.49112500000000000,特優級,女廁所,民眾團體活動場所
新北市,三重區,過田里,F020000290,過圳市民活動中心左側1樓-男廁,新北市三重區過圳街19號,縣市政府,25.06020900000000000,121.48797400000000000,特優級,混合廁所,民眾團體活動場所
新北市,三重區,頂崁里,F020000129,中山橋市民活動中心-男女廁,新北市三重區光復路2段175號之3,縣市政府,25.06166300000000000,121.47249500000000000,特優級,無障礙廁所,民眾團體活動場所
苗栗縣,泰安鄉,錦水村,K180000006,湯唯民宿-男廁,泰安鄉錦水村橫龍山72-2號,縣市政府,24.47004118242160000,120.97316265106200000,特優級,男廁所,旅館
苗栗縣,泰安鄉,錦水村,K180000003,警光山莊-男廁,泰安鄉錦水村9鄰18號,縣市政府,24.47097863336460000,120.97766876220700000,特優級,男廁所,旅館
苗栗縣,後龍鎮,豐富里,K060000066,豐富加油站,後龍鎮豐富里新東路5鄰52-27號,其他,24.60215277612030000,120.83055496215800000,特優級,混合廁所,加油站
臺北市,士林區,天福里,A110001529,新光三越臺北天母店A館4樓女,臺北市士林區天母東路68號,縣市政府,25.11791300000000000,121.53397900000000000,特優級,女廁所,百貨公司
高雄市,大社區,大社里,E160000028,高雄市立圖書館大社分館女廁,高雄市大社區大社里,縣市政府,22.73169377464250000,120.34704387188000000,特優級,女廁所,公家機關設置供民眾使用者
臺北市,士林區,三玉里,A110001148,大葉高島屋百貨蘭雅國中旁2樓女,臺北市士林區忠誠路二段55號,縣市政府,25.11181000000000000,121.53143700000000000,特優級,女廁所,百貨公司
新北市,土城區,埤塘里,F130000059,土城區公所1F-女廁,土城區金城路1段101號,縣市政府,24.97270000000000000,121.44340000000000000,特優級,女廁所,公家機關設置供民眾使用者
新北市,土城區,埤塘里,F130000055,"土城區衛生所1F-男廁 ","土城區和平路26號 ",縣市政府,24.97290000000000000,121.44300000000000000,特優級,男廁所,公家機關設置供民眾使用者
高雄市,左營區,新下里,E030000316,"漢神巨蛋購物廣場B1 北側 男廁",高雄市左營區博愛二路777號,縣市政府,22.66914507655510000,120.30278205871600000,特優級,男廁所,百貨公司
宜蘭縣,羅東鎮,北成里,G020000083,羅東運動公園-田徑場女廁(含親子廁所)(P3),265宜蘭縣羅東鎮北成里公正路666號,縣市政府,24.68623835020340000,121.75147801637600000,特優級,女廁所,公園
澎湖縣,馬公市,長安里,X010000014,澎湖公車總站殘障,馬公市民族路16-1號,縣市政府,23.56698652622210000,119.56443428993200000,特優級,無障礙廁所,公路車站服務區及休息站
高雄市,前鎮區,建隆里,E090000522,前鎮R7獅甲站,高雄市前鎮區中山三路150號地下一層,縣市政府,22.60514654231490000,120.30818939209000000,特優級,無障礙廁所,捷運車站
高雄市,小港區,桂林里,E110000310,桂林公園-男廁,高市小港區桂林里桂林國小後方(桂陽路與德仁路交叉口),縣市政府,22.58195395676720000,120.35062837574500000,特優級,男廁所,公園
高雄市,前鎮區,興邦里,E090000285,前鎮R6凱旋站-殘,前鎮區凱旋4路,縣市政府,22.59653917517590000,120.31488418579100000,特優級,無障礙廁所,捷運車站
高雄市,前鎮區,鎮北里,E090000364,"前鎮公車站 殘",前鎮區擴建路1-3號,縣市政府,22.59126949723940000,120.30595779418900000,優等級,無障礙廁所,公路車站服務區及休息站
桃園市,楊梅區,高榮里,H040000221,埔心牧場體能場男廁,桃園市楊梅區高榮里13鄰3-1號,縣市政府,24.93773800000000000,121.16671300000000000,特優級,男廁所,觀光地區及風景區
桃園市,楊梅區,高榮里,H040000218,埔心牧場綠園餐廳女廁,桃園市楊梅區高榮里13鄰3-1號,縣市政府,24.92594600000000000,121.17799800000000000,特優級,女廁所,觀光地區及風景區
桃園市,楊梅區,高榮里,H040000195,埔心牧場第一停車場無障礙廁所,桃園市楊梅區高榮里13鄰3-1號,縣市政府,24.92594600000000000,121.17799800000000000,特優級,無障礙廁所,觀光地區及風景區
桃園市,平鎮區,南勢里,H100000212,大潤發平鎮店3F男廁,桃園市平鎮區南東路57號,縣市政府,24.92023400000000000,121.21158600000000000,特優級,男廁所,量販店
桃園市,楊梅區,水美里,H040000118,楊梅區祐昌加油站女廁,桃園市楊梅區水美里楊新路一段336號,縣市政府,24.91662400000000000,121.14098100000000000,特優級,女廁所,加油站
桃園市,楊梅區,大同里,H040000143,怡仁綜合醫院B1東側女廁,桃園市楊梅區大同里楊新北路321巷30號,縣市政府,24.91641800000000000,121.15492500000000000,特優級,女廁所,醫院
桃園市,平鎮區,南勢里,H100000201,全國加油站平鎮南東站男廁,桃園市平鎮區南東路575號,縣市政府,24.91633400000000000,121.22430400000000000,特優級,男廁所,加油站
桃園市,楊梅區,埔心里,H040000165,桃園市立圖書館埔心分館1F無障礙廁所,桃園市楊梅區中興路145號,縣市政府,24.91505200000000000,121.18633500000000000,特優級,無障礙廁所,各級社教機關
新北市,汐止區,秀山里,F110000573,汐止區衛生所-男廁,汐止區新台五路一段266號,其他,25.06385300000000000,121.65899200000000000,特優級,無障礙廁所,公家機關設置供民眾使用者
臺南市,東　區,莊敬里,D320000413,國賓影城二館前區3F男廁,臺南市東區莊敬里中華東路一段６６號,其他,22.99631900000000000,120.23427900000000000,特優級,男廁所,戲院
屏東縣,內埔鄉,內埔村,T130000002,內埔鄉衛生所1F男廁,屏東縣內埔鄉內埔村中興路191號,縣市政府,22.61280277777780000,120.56937777777800000,特優級,男廁所,各級機關學校
新竹市,東　區,南市里,O010000051,明志書院停車場1樓男廁,新竹市西大路317號,縣市政府,24.80172200000000000,120.96551700000000000,特優級,男廁所,公營事業機構設置供民眾使用者及其他
嘉義縣,竹崎鄉,和平村,Q140000095,中油竹崎站男廁,田寮52號,經濟部,23.51586900000000000,120.54786000000000000,特優級,男廁所,加油站
臺中市,大安區,松雅里,B220000049,大安肉品市場-男,臺中市大安區大安港路541號,其他,24.35711700000000000,120.60334600000000000,特優級,男廁所,市場
臺中市,外埔區,大同里,B210000065,外埔區戶政事務所-混合廁,臺中市外埔區大同里六分路352號,縣市政府,24.33222200000000000,120.65555600000000000,特優級,混合廁所,公家機關設置供民眾使用者
臺中市,石岡區,九房里,B200000029,東勢戶政事務所-石岡辦事處(1樓)-男廁,臺中市石岡區明德路18號,縣市政府,24.27444400000000000,120.78111100000000000,特優級,男廁所,公家機關設置供民眾使用者
臺中市,石岡區,九房里,B200000027,台灣中油石岡豐勢路站-女廁,臺中市石岡區明德路2號,經濟部,24.27467000000000000,120.78175000000000000,特優級,女廁所,加油站
臺中市,新社區,中正里,B190000028,台灣中油新社站-女廁,臺中市新社區中和街五段58號,經濟部,24.25074600000000000,120.80823900000000000,特優級,女廁所,加油站
